SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AUBANK,EQ,530,547,523.7,541.65,536.75,525,10585689,5675821262.65,10-JUL-2017,99367,INE949L01017
AUBANK,EQ,1367,1377.95,1316,1320.3,1319,1377.95,838862,1126167989.65,11-FEB-2022,37711,INE949L01017,
AUBANK,EQ,1290.2,1300,1247.35,1253.75,1248,1320.3,861950,1098769422.6,14-FEB-2022,42898,INE949L01017,
AUBANK,EQ,1255,1317,1243,1307.1,1312.6,1253.75,731366,933733993.45,15-FEB-2022,48157,INE949L01017,
AUBANK,EQ,1307.1,1314.75,1271.1,1276.45,1276.05,1307.1,777425,1007495469.05,16-FEB-2022,39863,INE949L01017,
AUBANK,EQ,1276.1,1293,1252.1,1269.65,1266.15,1276.45,813352,1037276641.3,17-FEB-2022,41928,INE949L01017,
AUBANK,EQ,1265,1280,1253,1261.1,1262,1269.65,541758,687018496.6,18-FEB-2022,18661,INE949L01017,
AUBANK,EQ,1261.1,1276.85,1243.55,1262.05,1265.9,1261.1,486529,614084739.35,21-FEB-2022,14212,INE949L01017,
AUBANK,EQ,1247,1265,1226.2,1261,1263,1262.05,763028,951073182,22-FEB-2022,27182,INE949L01017,
AUBANK,EQ,1274,1290,1262,1273.45,1276,1261,612001,782065683.2,23-FEB-2022,15762,INE949L01017,
AUBANK,EQ,1230,1264.9,1165,1179.55,1168,1273.45,1308463,1575530152.75,24-FEB-2022,42655,INE949L01017,
AUBANK,EQ,1195.95,1245.8,1191.85,1234.7,1233.95,1179.55,871613,1073571625.05,25-FEB-2022,33375,INE949L01017,
AUBANK,EQ,1228,1230,1185.8,1203.6,1198.7,1234.7,1118005,1344239080.25,28-FEB-2022,33217,INE949L01017,
AUBANK,EQ,1185,1221,1169.05,1209.35,1209,1203.6,1217121,1451886103.15,02-MAR-2022,59942,INE949L01017,
AUBANK,EQ,1214.1,1224.35,1148,1158.15,1160.25,1209.35,1519135,1788714919.45,03-MAR-2022,44555,INE949L01017,
AUBANK,EQ,1154,1161.95,1115,1125.05,1121,1158.15,1095213,1246082397.75,04-MAR-2022,41490,INE949L01017,
AUBANK,EQ,1068.8,1097.95,1051.85,1064.9,1068.9,1125.05,1626925,1742735969.1,07-MAR-2022,61946,INE949L01017,
AUBANK,EQ,1051,1106.2,1050,1098.35,1100,1064.9,1375778,1482611573.15,08-MAR-2022,54063,INE949L01017,
AUBANK,EQ,1110,1150,1081.6,1145.1,1145.85,1098.35,1216648,1360136976.45,09-MAR-2022,36313,INE949L01017,
AUBANK,EQ,1172,1195,1150.6,1162.1,1156,1145.1,1611603,1893511874.55,10-MAR-2022,60433,INE949L01017,
AUBANK,EQ,1150,1196,1146.05,1193.05,1192,1162.1,1265589,1485896389.85,11-MAR-2022,38885,INE949L01017,
AUBANK,EQ,1195.9,1203.95,1076.1,1121.1,1119.8,1193.05,2769019,3137618792.65,14-MAR-2022,67714,INE949L01017,
AUBANK,EQ,1132.5,1182,1131.15,1169.5,1163.15,1121.1,1973576,2298228138.35,15-MAR-2022,63038,INE949L01017,
AUBANK,EQ,1180,1194.9,1161.65,1178.85,1175.8,1169.5,1607035,1889381865.2,16-MAR-2022,40180,INE949L01017,
AUBANK,EQ,1200,1205,1159.75,1163.4,1164,1178.85,1142117,1350903296.85,17-MAR-2022,42554,INE949L01017,
AUBANK,EQ,1180,1183.85,1140,1177.75,1177,1163.4,1277266,1483068446.45,21-MAR-2022,40341,INE949L01017,
AUBANK,EQ,1177.75,1199.7,1164.05,1196.05,1198.3,1177.75,881785,1042971699.7,22-MAR-2022,37191,INE949L01017,
AUBANK,EQ,1201.05,1240.55,1201.05,1235.75,1234.25,1196.05,1841322,2261733205.15,23-MAR-2022,58704,INE949L01017,
AUBANK,EQ,1232,1258.85,1225,1241.45,1242.3,1235.75,1078509,1344362967.15,24-MAR-2022,48962,INE949L01017,
AUBANK,EQ,1246.15,1251.55,1197.85,1206,1216.3,1241.45,906755,1100458468.75,25-MAR-2022,32236,INE949L01017,
AUBANK,EQ,1216,1224.8,1201.25,1214.75,1219,1206,813085,987289909.2,28-MAR-2022,25561,INE949L01017,
AUBANK,EQ,1224.6,1230.5,1204.65,1215.65,1220.45,1214.75,600116,729743828.8,29-MAR-2022,13865,INE949L01017,
AUBANK,EQ,1220.8,1235.6,1193.5,1202.2,1210,1215.65,1529258,1850475456.2,30-MAR-2022,34684,INE949L01017,
AUBANK,EQ,1210,1250,1206.15,1246.25,1245,1202.2,1006565,1244990995.35,31-MAR-2022,37797,INE949L01017,
AUBANK,EQ,1239,1290,1235,1287.55,1280.6,1246.25,1327125,1688064260.55,01-APR-2022,52215,INE949L01017,
AUBANK,EQ,1287.55,1317.5,1272.35,1308.7,1308.6,1287.55,965704,1252967773.4,04-APR-2022,42043,INE949L01017,
AUBANK,EQ,1339,1344,1298,1314.85,1310,1308.7,1357185,1790769607.5,05-APR-2022,48301,INE949L01017,
AUBANK,EQ,1314.4,1340,1301.35,1336.4,1335,1314.85,1440824,1909906437.9,06-APR-2022,44833,INE949L01017,
AUBANK,EQ,1319.2,1379.65,1319.2,1362,1366,1336.4,1301810,1769743673.15,07-APR-2022,41856,INE949L01017,
AUBANK,EQ,1366,1405.95,1366,1389,1394,1362,1521249,2115253488.15,08-APR-2022,53424,INE949L01017,
AUBANK,EQ,1389.9,1416.9,1376.4,1397.2,1395,1389,869067,1217225740.8,11-APR-2022,46224,INE949L01017,
AUBANK,EQ,1398,1406.7,1376,1400.95,1400.1,1397.2,1379914,1925714456.55,12-APR-2022,62325,INE949L01017,
AUBANK,EQ,1405.8,1429.5,1397,1402.8,1399,1400.95,1400358,1969695674.3,13-APR-2022,38931,INE949L01017,
AUBANK,EQ,1390.05,1402.8,1364,1380.2,1387.65,1402.8,1501913,2085525745.3,18-APR-2022,35947,INE949L01017,
AUBANK,EQ,1402,1459.75,1395.1,1420.5,1406,1380.2,4585249,6575499901.15,19-APR-2022,127429,INE949L01017,
AUBANK,EQ,1420.4,1446,1407.05,1420.25,1423.9,1420.5,1708172,2443497029.2,20-APR-2022,45539,INE949L01017,
AUBANK,EQ,1434,1465.95,1423,1435.05,1441.8,1420.25,1094297,1580329617.3,21-APR-2022,46170,INE949L01017,
AUBANK,EQ,1431.8,1431.8,1363.15,1371.7,1373.15,1435.05,1711893,2397348156,22-APR-2022,48737,INE949L01017,
AUBANK,EQ,1365,1385.2,1340.85,1368.95,1383,1371.7,1039465,1419261665.3,25-APR-2022,36465,INE949L01017,
AUBANK,EQ,1384.45,1421.15,1378.7,1415.55,1410,1368.95,1261588,1774119578.15,26-APR-2022,48968,INE949L01017,
AUBANK,EQ,1405,1405,1340,1362.95,1363,1415.55,2764360,3761472511,27-APR-2022,120504,INE949L01017,
AUBANK,EQ,1390,1415,1368.55,1408.4,1408.95,1362.95,1577239,2199496729.25,28-APR-2022,46663,INE949L01017,
AUBANK,EQ,1420,1424,1374.55,1390.05,1388.95,1408.4,869863,1222531964.15,29-APR-2022,32142,INE949L01017,
AUBANK,EQ,1382.8,1390.4,1356.05,1371.1,1371.95,1390.05,1035462,1418357375.8,02-MAY-2022,40501,INE949L01017,
AUBANK,EQ,1389,1394.3,1315.05,1327.05,1331.95,1371.1,1092343,1484123825.9,04-MAY-2022,50881,INE949L01017,
AUBANK,EQ,1349,1365.1,1329,1350.1,1346,1327.05,932185,1256358534.6,05-MAY-2022,62859,INE949L01017,
AUBANK,EQ,1300,1339.95,1275.7,1316.45,1319,1350.1,1215908,1594728284.85,06-MAY-2022,40905,INE949L01017,
AUBANK,EQ,1310,1313.9,1272.6,1279.2,1281.2,1316.45,900396,1161847059.45,09-MAY-2022,31489,INE949L01017,
AUBANK,EQ,1266.5,1297,1260,1262.7,1265,1279.2,1067357,1363389153.45,10-MAY-2022,33298,INE949L01017,
AUBANK,EQ,1276.9,1282.8,1233.6,1275.2,1275,1262.7,1049572,1321228151.7,11-MAY-2022,43115,INE949L01017,
AUBANK,EQ,1263.9,1269.95,1216.8,1239.05,1244,1275.2,1509776,1874540598,12-MAY-2022,46097,INE949L01017,
AUBANK,EQ,1290,1326.35,1282.25,1293.65,1302.9,1239.05,4128140,5377612315.35,13-MAY-2022,143959,INE949L01017,
AUBANK,EQ,1310,1320.6,1285.3,1306.2,1307,1293.65,1233622,1615873198.6,16-MAY-2022,44088,INE949L01017,
AUBANK,EQ,1325,1325,1306.5,1315.4,1316.25,1306.2,1079297,1420333954.6,17-MAY-2022,41381,INE949L01017,
AUBANK,EQ,1329,1336.75,1280,1283.05,1285,1315.4,1152096,1504868662.7,18-MAY-2022,51884,INE949L01017,
AUBANK,EQ,1255,1272.8,1250,1260.3,1261.1,1283.05,1323705,1667694021.9,19-MAY-2022,44656,INE949L01017,
AUBANK,EQ,1280,1315,1274.1,1310.2,1310.1,1260.3,1208641,1571440869.9,20-MAY-2022,43655,INE949L01017,
AUBANK,EQ,1322,1355,1316,1339.95,1339.95,1310.2,1509582,2026258990.45,23-MAY-2022,41725,INE949L01017,
AUBANK,EQ,1339.8,1352.9,1309.05,1323.4,1323,1339.95,1568775,2087480644.9,24-MAY-2022,43332,INE949L01017,
AUBANK,EQ,1322.9,1333.9,1276,1288.85,1282.25,1323.4,1197421,1573376354.45,25-MAY-2022,57288,INE949L01017,
AUBANK,EQ,1299.5,1333.25,1295,1321.5,1332,1288.85,1344524,1761785600.4,26-MAY-2022,44794,INE949L01017,
AUBANK,EQ,1338.9,1340,1304.3,1312.4,1310,1321.5,1392894,1836485090.4,27-MAY-2022,48004,INE949L01017,
AUBANK,EQ,1318.1,1337.5,1290.6,1296.05,1298.4,1312.4,690657,909845627.95,30-MAY-2022,32689,INE949L01017,
AUBANK,EQ,1295.9,1307.35,1229.6,1251.35,1255,1296.05,8730248,10972152975.95,31-MAY-2022,88924,INE949L01017,
AUBANK,EQ,1276.2,1295.15,1259.75,1286.25,1289,1251.35,1012879,1295243922.8,01-JUN-2022,28420,INE949L01017,
AUBANK,EQ,1298.6,1308,1278.45,1301.9,1299,1286.25,598020,772625035.75,02-JUN-2022,20935,INE949L01017,
AUBANK,EQ,1309,1320.55,1256.45,1262.8,1266,1301.9,1068810,1377771178.15,03-JUN-2022,38804,INE949L01017,
AUBANK,EQ,1267,1279.25,1256,1268.15,1270.05,1262.8,973969,1234079891.6,06-JUN-2022,20894,INE949L01017,
AUBANK,EQ,1267.5,1284.6,1258.2,1270.15,1269,1268.15,836699,1064278478.95,07-JUN-2022,22575,INE949L01017,
AUBANK,EQ,1282.75,1287.75,1252,1258.45,1256.1,1270.15,932942,1185167024.3,08-JUN-2022,38781,INE949L01017,
AUBANK,EQ,634.9,637,606,613.35,613.5,1258.45,2314345,1422035934.8,09-JUN-2022,64467,INE949L01017,
AUBANK,EQ,609.95,613.8,599.5,603.05,603,613.35,1569736,948742548.1,10-JUN-2022,43894,INE949L01017,
AUBANK,EQ,590,594.95,580.1,587.95,588.35,603.05,3029043,1784721452.5,13-JUN-2022,68984,INE949L01017,
AUBANK,EQ,579.2,610,579.2,602.95,606,587.95,3072334,1828541130.65,14-JUN-2022,82050,INE949L01017,
AUBANK,EQ,609.5,630,603.15,627.4,628,602.95,2533624,1572547759.15,15-JUN-2022,66649,INE949L01017,
AUBANK,EQ,634.4,641.5,613.25,624.65,621.5,627.4,2249696,1412560905.45,16-JUN-2022,57778,INE949L01017,
AUBANK,EQ,618.5,629.8,609.25,623.5,623.5,624.65,2324022,1437924812.15,17-JUN-2022,93643,INE949L01017,
AUBANK,EQ,624.15,625.9,602.2,614.15,615,623.5,975584,595153009.95,20-JUN-2022,48487,INE949L01017,
AUBANK,EQ,615.05,620,607,611.75,614,614.15,1013194,620761111.6,21-JUN-2022,35553,INE949L01017,
AUBANK,EQ,607,609.3,595.55,599.05,596.05,611.75,1423249,854851283.7,22-JUN-2022,27060,INE949L01017,
AUBANK,EQ,600,622,595,610.6,608.05,599.05,1391198,853510384.55,23-JUN-2022,34872,INE949L01017,
AUBANK,EQ,612,620,605,614.45,616.65,610.6,1329654,814478904.2,24-JUN-2022,44019,INE949L01017,
AUBANK,EQ,621.25,631,620.5,624.3,623,614.45,788738,494349168.55,27-JUN-2022,19844,INE949L01017,
AUBANK,EQ,621.7,627.45,614.95,622.65,618.7,624.3,1141215,710091756.2,28-JUN-2022,31974,INE949L01017,
AUBANK,EQ,594,602.95,565,596.05,594.95,622.65,8784371,5128340064.55,29-JUN-2022,149991,INE949L01017,
AUBANK,EQ,594,600.25,582.2,591.7,591,596.05,2546047,1503119034.65,30-JUN-2022,61835,INE949L01017,
AUBANK,EQ,586,587.3,563.3,578.9,580,591.7,2741511,1574016287.3,01-JUL-2022,51067,INE949L01017,
AUBANK,EQ,582.95,587.9,559.6,563.45,564.5,578.9,2304333,1301608994.65,04-JUL-2022,42494,INE949L01017,
AUBANK,EQ,570,572.8,554,556.7,556.4,563.45,1728921,979056346.45,05-JUL-2022,32785,INE949L01017,
AUBANK,EQ,560.5,585,558,581.65,581.9,556.7,2202048,1264552829.15,06-JUL-2022,44041,INE949L01017,
AUBANK,EQ,584,593,578.45,585.35,586.5,581.65,1800753,1055821720,07-JUL-2022,30494,INE949L01017,
AUBANK,EQ,586,598.9,579.5,582.05,582.2,585.35,980621,573589405.1,08-JUL-2022,23202,INE949L01017,
AUBANK,EQ,580,591.75,576.2,584.65,584,582.05,1197204,699589417.35,11-JUL-2022,28290,INE949L01017,
AUBANK,EQ,583.45,587.75,574.15,577,576,584.65,1415638,821620584.45,12-JUL-2022,34693,INE949L01017,
AUBANK,EQ,579.9,584.9,566.75,571.15,570.3,577,889964,510577863.6,13-JUL-2022,26056,INE949L01017,
AUBANK,EQ,568.65,571.15,550.35,554.5,555,571.15,2573264,1429699509.05,14-JUL-2022,55577,INE949L01017,
AUBANK,EQ,555,558.95,539,550.15,551,554.5,2026203,1105795114.05,15-JUL-2022,42162,INE949L01017,
AUBANK,EQ,555,562,551.15,557.25,556.45,550.15,1659155,924969120.95,18-JUL-2022,30497,INE949L01017,
AUBANK,EQ,550.55,569.55,545.1,566.2,566.5,557.25,2669484,1493495726.7,19-JUL-2022,48939,INE949L01017,
AUBANK,EQ,578,581.45,568.2,576.95,575.25,566.2,1919119,1103280291.85,20-JUL-2022,35545,INE949L01017,
AUBANK,EQ,575,601,570,586.75,588.7,576.95,4404423,2598184616.5,21-JUL-2022,75700,INE949L01017,
AUBANK,EQ,592,594.35,580.85,582.35,581.9,586.75,1042411,610947652.2,22-JUL-2022,24205,INE949L01017,
AUBANK,EQ,581.9,584.95,570.1,581.7,580.4,582.35,1098397,633882411.25,25-JUL-2022,38115,INE949L01017,
AUBANK,EQ,580.4,586,575.6,582.35,581.5,581.7,1075622,625378201,26-JUL-2022,29011,INE949L01017,
AUBANK,EQ,581,590,578.65,581.85,581.5,582.35,951226,555952349,27-JUL-2022,17677,INE949L01017,
AUBANK,EQ,582,594.05,577.5,590.8,588.4,581.85,1287017,755558570.5,28-JUL-2022,27933,INE949L01017,
AUBANK,EQ,596,601,587.15,592.05,590.95,590.8,1320263,783811352.45,29-JUL-2022,24639,INE949L01017,
AUBANK,EQ,593.2,607.45,588.25,604.75,603.5,592.05,1295727,778725637.5,01-AUG-2022,29810,INE949L01017,
AUBANK,EQ,603.55,626.7,596.95,617.8,614.15,604.75,2648323,1618551932.95,02-AUG-2022,39674,INE949L01017,
AUBANK,EQ,620,623.4,600.5,609.6,603.95,617.8,1876962,1145848688.85,03-AUG-2022,31202,INE949L01017,
AUBANK,EQ,610.45,645,610.45,636.6,637.5,609.6,3809324,2402425652.35,04-AUG-2022,85751,INE949L01017,
AUBANK,EQ,636.6,650.1,628.5,648,645,636.6,1838153,1180102474.05,05-AUG-2022,52472,INE949L01017,
AUBANK,EQ,645,655,642.65,650.05,650,648,1277644,829768148.45,08-AUG-2022,31107,INE949L01017,
AUBANK,EQ,650.5,657.5,640.35,645.15,646,650.05,1506846,975675422.35,10-AUG-2022,42441,INE949L01017,
AUBANK,EQ,649.6,659.6,642,644.35,645,645.15,1369854,890414554.3,11-AUG-2022,54186,INE949L01017,
AUBANK,EQ,648,648,628.1,631.15,631.8,644.35,8516334,5380558419.9,12-AUG-2022,59080,INE949L01017,
AUBANK,EQ,633,647.1,633,639.85,640,631.15,2194505,1403618615.5,16-AUG-2022,40505,INE949L01017,
AUBANK,EQ,647,652,637.5,646.25,642.5,639.85,1883992,1214315373.9,17-AUG-2022,28136,INE949L01017,
AUBANK,EQ,643,647.15,639.25,645.35,644.5,646.25,983261,632350351.75,18-AUG-2022,28864,INE949L01017,
AUBANK,EQ,655,656,635,638.95,636.2,645.35,2046529,1311796437.8,19-AUG-2022,31267,INE949L01017,
AUBANK,EQ,634.8,644,628.95,636.9,638,638.95,1375779,879045332.7,22-AUG-2022,43536,INE949L01017,
AUBANK,EQ,630.5,652.95,627,646.45,651.5,636.9,2306745,1483397145.6,23-AUG-2022,42403,INE949L01017,
AUBANK,EQ,646.6,659,643.25,651.65,650.6,646.45,2121635,1382917226.1,24-AUG-2022,51372,INE949L01017,
AUBANK,EQ,656.4,668,645,648.5,645,651.65,3640290,2399492976.45,25-AUG-2022,70852,INE949L01017,
AUBANK,EQ,652.4,658.8,637.25,641.4,641.15,648.5,1123235,727702702.3,26-AUG-2022,28134,INE949L01017,
AUBANK,EQ,627.5,638.3,620.2,633.75,631,641.4,2405127,1519723908.25,29-AUG-2022,41745,INE949L01017,
AUBANK,EQ,634.3,644.7,628.4,633.9,638.8,633.75,4829944,3071126602.55,30-AUG-2022,51255,INE949L01017,
AUBANK,EQ,639.95,654.3,634.6,648,647.3,633.9,2108773,1364812526.95,01-SEP-2022,61828,INE949L01017,
AUBANK,EQ,645,655.7,643.4,645.2,643.5,648,1371229,890411044.6,02-SEP-2022,32706,INE949L01017,
AUBANK,EQ,649.2,658.65,643,651.95,652,645.2,1027756,669400258.7,05-SEP-2022,24610,INE949L01017,
AUBANK,EQ,657.9,657.9,647.4,650.1,650,651.95,1003879,655747738.35,06-SEP-2022,28282,INE949L01017,
AUBANK,EQ,647,650.1,639.55,640.9,641.45,650.1,862386,554568117.7,07-SEP-2022,31424,INE949L01017,
AUBANK,EQ,644.15,650.9,644.1,649,649.5,640.9,1210770,783552171.65,08-SEP-2022,55240,INE949L01017,
AUBANK,EQ,657,668,648.5,652.6,651.9,649,2401767,1579088260.1,09-SEP-2022,63520,INE949L01017,
AUBANK,EQ,654.7,662.55,652.25,660.75,661.5,652.6,1050504,691205812.25,12-SEP-2022,29819,INE949L01017,
AUBANK,EQ,662.8,677.2,662.3,674.8,675.1,660.75,2035584,1370062461,13-SEP-2022,56527,INE949L01017,
AUBANK,EQ,669.8,682.7,665,677.6,676.8,674.8,1474192,996431390.55,14-SEP-2022,49076,INE949L01017,
AUBANK,EQ,681,686.6,674.8,680.85,681,677.6,1273028,865981775.55,15-SEP-2022,47218,INE949L01017,
AUBANK,EQ,679,683.4,653.25,658.65,655.6,680.85,1257784,835700493.25,16-SEP-2022,37614,INE949L01017,
AUBANK,EQ,658.65,661.15,644.1,653.4,653.7,658.65,1103577,719208159.55,19-SEP-2022,32842,INE949L01017,
AUBANK,EQ,659,672.9,655.1,666.2,666.25,653.4,1037776,692913543.4,20-SEP-2022,31703,INE949L01017,
AUBANK,EQ,670.1,678.15,663.5,666,665.9,666.2,1549475,1036563625.3,21-SEP-2022,62034,INE949L01017,
AUBANK,EQ,663.7,672.55,659.25,663.4,664.2,666,913273,607339263.9,22-SEP-2022,28840,INE949L01017,
AUBANK,EQ,664,669.6,635.6,637.85,640.95,663.4,1211636,784484250.5,23-SEP-2022,33204,INE949L01017,
AUBANK,EQ,633,635,589.65,597.15,596.95,637.85,2957525,1778315296.25,26-SEP-2022,99734,INE949L01017,
AUBANK,EQ,606.7,610.05,590.5,606.6,608.2,597.15,1373046,825110722.65,27-SEP-2022,36979,INE949L01017,
AUBANK,EQ,602.6,604,577,582.25,584.2,606.6,1771176,1047237208.2,28-SEP-2022,79408,INE949L01017,
AUBANK,EQ,594,608.15,588.65,600.4,603,582.25,2772572,1656328612.4,29-SEP-2022,45206,INE949L01017,
AUBANK,EQ,602.8,624.9,588,619.2,616.95,600.4,2359873,1439139076,30-SEP-2022,43024,INE949L01017,
AUBANK,EQ,616.95,619.2,590.1,594.4,591.7,619.2,2032188,1220088339.55,03-OCT-2022,37695,INE949L01017,
AUBANK,EQ,606,615.65,604.1,607.75,606.95,594.4,1640822,1002013807.05,04-OCT-2022,42004,INE949L01017,
AUBANK,EQ,626,638.75,601.05,605.05,605,607.75,3958623,2444870516.15,06-OCT-2022,75664,INE949L01017,
AUBANK,EQ,605,605.05,587,591.05,591.7,605.05,2075229,1229484963.15,07-OCT-2022,54204,INE949L01017,
AUBANK,EQ,578.4,592.15,578.4,587.35,586.3,591.05,1142078,669222927.5,10-OCT-2022,37238,INE949L01017,
AUBANK,EQ,589.7,590.3,578.8,582.8,581.5,587.35,2613081,1520316755.65,11-OCT-2022,44990,INE949L01017,
AUBANK,EQ,585.75,591,572.2,588.45,587.3,582.8,1964964,1141850078.4,12-OCT-2022,51709,INE949L01017,
AUBANK,EQ,583.3,586.9,578.1,581.6,581.65,588.45,2191049,1272728933.3,13-OCT-2022,34864,INE949L01017,
AUBANK,EQ,590,606,585,601.4,598.1,581.6,3262434,1946103234.75,14-OCT-2022,62289,INE949L01017,
AUBANK,EQ,599.6,618,595.85,615.75,617,601.4,1806133,1100566989.85,17-OCT-2022,50867,INE949L01017,
AUBANK,EQ,618.85,628.75,616.45,625.6,628,615.75,1137553,707898907.95,18-OCT-2022,25976,INE949L01017,
AUBANK,EQ,628,632,616.5,625.95,624,625.6,1939613,1213937445.85,19-OCT-2022,26872,INE949L01017,
AUBANK,EQ,619.95,619.95,585,592.35,593,625.95,5705861,3413013922.9,20-OCT-2022,94612,INE949L01017,
AUBANK,EQ,595.35,607,577.35,579.35,580.8,592.35,3625697,2134921011.85,21-OCT-2022,76096,INE949L01017,
AUBANK,EQ,581.75,581.75,567.5,574.9,574.05,580.7,1469741,841867462,25-OCT-2022,42287,INE949L01017,
AUBANK,EQ,576.5,583.25,575.95,580.85,581,574.9,1156810,671261217.55,27-OCT-2022,32848,INE949L01017,
AUBANK,EQ,580.4,583.2,571.55,574.1,575.3,580.85,1169510,672809344.75,28-OCT-2022,31410,INE949L01017,
AUBANK,EQ,579.85,590.2,577.15,589.55,590,574.1,1170001,685485171.9,31-OCT-2022,34977,INE949L01017,
AUBANK,EQ,593.95,616.6,592,613.6,612.1,589.55,3250869,1983326855.1,01-NOV-2022,63369,INE949L01017,
AUBANK,EQ,614,621.75,610.4,616.6,614.2,613.6,1398819,863017350.7,02-NOV-2022,38949,INE949L01017,
AUBANK,EQ,614.8,618.8,611.05,614.6,612.65,616.6,1134976,698905674,03-NOV-2022,29937,INE949L01017,
AUBANK,EQ,613,619.9,611.8,616.35,616.85,614.6,805042,494952080.75,04-NOV-2022,23076,INE949L01017,
AUBANK,EQ,619.45,621.75,613.8,616.35,615.5,616.35,1166056,720684164.75,07-NOV-2022,31706,INE949L01017,
AUBANK,EQ,619.3,647.6,616,642.55,643,616.35,3550281,2262741288.6,09-NOV-2022,58061,INE949L01017,
AUBANK,EQ,639.5,643,620.15,628.4,625.25,642.55,1549410,973600451.4,10-NOV-2022,36783,INE949L01017,
AUBANK,EQ,635,655,620.95,623.55,622.5,628.4,1519531,959969512.4,11-NOV-2022,47599,INE949L01017,
AUBANK,EQ,625.9,640.5,622,636.15,635.1,623.55,1086235,688585333.6,14-NOV-2022,30153,INE949L01017,
AUBANK,EQ,636.9,638.85,632,633.9,632,636.15,977826,621217989.1,15-NOV-2022,21251,INE949L01017,
AUBANK,EQ,632,632.9,622,624.8,623.2,633.9,1791280,1121907283.1,16-NOV-2022,35212,INE949L01017,
AUBANK,EQ,621.8,621.8,605.5,610.9,611.95,624.8,1431167,876126213.85,17-NOV-2022,25412,INE949L01017,
AUBANK,EQ,614,618.6,605.9,612.2,611.5,610.9,857461,525046122.5,18-NOV-2022,19320,INE949L01017,
AUBANK,EQ,612,622,609.2,615.05,615,612.2,791310,488182762.6,21-NOV-2022,21464,INE949L01017,
AUBANK,EQ,618.15,621.3,610.15,617.75,617,615.05,613966,377734860,22-NOV-2022,19105,INE949L01017,
AUBANK,EQ,620.8,627,615.35,623.9,624,617.75,827880,514155708.4,23-NOV-2022,27571,INE949L01017,
AUBANK,EQ,625,638.55,622,636.35,634,623.9,1089860,689909220.05,24-NOV-2022,21768,INE949L01017,
AUBANK,EQ,636,640,628.5,637.75,637.05,636.35,1083395,687882834.9,25-NOV-2022,20909,INE949L01017,
AUBANK,EQ,629.7,644.75,629.7,638.75,636.5,637.75,945254,605512050.95,28-NOV-2022,23074,INE949L01017,
AUBANK,EQ,639,641.9,625.85,627.35,627.65,638.75,791869,499384765.85,29-NOV-2022,26595,INE949L01017,
AUBANK,EQ,628,644.85,627.65,639.3,638.6,627.35,2604030,1662504028.5,30-NOV-2022,45671,INE949L01017,
AUBANK,EQ,642,649.3,637.3,639.2,638,639.3,1264166,813622761.25,01-DEC-2022,42012,INE949L01017,
AUBANK,EQ,637.9,649.95,630.2,648.35,648,639.2,2011522,1283959469,02-DEC-2022,28652,INE949L01017,
AUBANK,EQ,650,656,646.25,651.15,649.45,648.35,1406695,915585304.5,05-DEC-2022,22950,INE949L01017,
AUBANK,EQ,650,653.85,647,649.1,649.65,651.15,1401494,910876325.2,06-DEC-2022,30058,INE949L01017,
AUBANK,EQ,648.85,675.6,648.75,671.65,672.3,649.1,3280365,2194148070.25,07-DEC-2022,57197,INE949L01017,
AUBANK,EQ,676.45,679.55,670,672.95,673,671.65,2015490,1359172004.5,08-DEC-2022,47966,INE949L01017,
AUBANK,EQ,673.45,694.7,673.1,682.15,682.5,672.95,2788592,1905667122.15,09-DEC-2022,67789,INE949L01017,
AUBANK,EQ,687,689.9,670.85,677.35,675,682.15,1289020,875642689.7,12-DEC-2022,29801,INE949L01017,
AUBANK,EQ,679.45,679.45,662,664.05,663.4,677.35,1426088,949505861.65,13-DEC-2022,34932,INE949L01017,
AUBANK,EQ,667,674.5,665,672.15,672.9,664.05,790701,529685758,14-DEC-2022,29651,INE949L01017,
AUBANK,EQ,672.15,676,664.1,669,668.8,672.15,869684,581872115.2,15-DEC-2022,25552,INE949L01017,
AUBANK,EQ,660,676,660,667.05,671,669,1692206,1133261286.1,16-DEC-2022,37094,INE949L01017,
AUBANK,EQ,669.85,679.15,664.9,670.6,670,667.05,867270,582847114.8,19-DEC-2022,26801,INE949L01017,
AUBANK,EQ,667.25,684.4,667.25,676.4,675.75,670.6,1910526,1296434524.1,20-DEC-2022,54970,INE949L01017,
AUBANK,EQ,681.95,682,663.8,670.1,670.6,676.4,1296136,872091629.1,21-DEC-2022,39043,INE949L01017,
AUBANK,EQ,671,675.8,661.6,671.5,665.3,670.1,1375529,921910739.5,22-DEC-2022,48759,INE949L01017,
AUBANK,EQ,661.5,670,642,644.3,645.95,671.5,2087464,1355509346.5,23-DEC-2022,39631,INE949L01017,
AUBANK,EQ,641,663.1,637.7,655.05,658,644.3,705455,461929859.35,26-DEC-2022,18567,INE949L01017,
AUBANK,EQ,660,665.4,653,663.35,661,655.05,896071,589587930.3,27-DEC-2022,30599,INE949L01017,
AUBANK,EQ,662.95,667.2,657.9,663.2,662.9,663.35,391805,259524078.05,28-DEC-2022,11015,INE949L01017,
AUBANK,EQ,662.8,670,656.15,665.4,665,663.2,2650477,1757819849.1,29-DEC-2022,84915,INE949L01017,
AUBANK,EQ,665.4,672,649.1,654.45,654.95,665.4,1010912,664478468.3,30-DEC-2022,45608,INE949L01017,
