SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AXISNIFTY,EQ,968,968,830.3,852.48,832.1,967.86,211,181307.78,10-JUL-2017,16,INF846K01ZL0
AXISNIFTY,EQ,1261.88,1261.88,1250,1250.82,1251.4,1260.96,31,39004.09,01-JAN-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1264.54,1264.54,1255.5,1264.5,1264.5,1250.82,36,45396.74,02-JAN-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1266.68,1268.21,1253.87,1262.4,1262.4,1264.5,182,229959.41,03-JAN-2020,20,INF846K01ZL0,
AXISNIFTY,EQ,1250,1256.42,1230.12,1241.6,1241.6,1262.4,342,424903.76,06-JAN-2020,47,INF846K01ZL0,
AXISNIFTY,EQ,1255.01,1256.95,1245,1245,1245,1241.6,44,55009.33,07-JAN-2020,15,INF846K01ZL0,
AXISNIFTY,EQ,1236.78,1244.74,1236.75,1244.38,1244.38,1245,48,59587.86,08-JAN-2020,12,INF846K01ZL0,
AXISNIFTY,EQ,1270,1270,1250,1252.99,1252.99,1244.38,46,57854.2,09-JAN-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1259.54,1273.18,1258.95,1258.95,1258.95,1252.99,46,58258.44,10-JAN-2020,11,INF846K01ZL0,
AXISNIFTY,EQ,1276,1276,1264.58,1276,1276,1258.95,139,176559.32,13-JAN-2020,16,INF846K01ZL0,
AXISNIFTY,EQ,1276.39,1277.4,1266.23,1277.4,1277.4,1276,25,31827.4,14-JAN-2020,7,INF846K01ZL0,
AXISNIFTY,EQ,1273.55,1273.56,1262.42,1262.42,1262.42,1277.4,117,148906.08,15-JAN-2020,5,INF846K01ZL0,
AXISNIFTY,EQ,1280.4,1280.4,1268.79,1270,1270,1262.42,16,20401.93,16-JAN-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1270.8,1280.51,1269.32,1277.99,1277.99,1270,78,99183.94,17-JAN-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1278,1278,1261.52,1265.75,1265.69,1277.99,88,111819.98,20-JAN-2020,17,INF846K01ZL0,
AXISNIFTY,EQ,1264.6,1264.6,1253.57,1260,1260,1265.75,93,117300.19,21-JAN-2020,12,INF846K01ZL0,
AXISNIFTY,EQ,1254.72,1263.27,1243.08,1249.37,1252.52,1260,88,110123.47,22-JAN-2020,16,INF846K01ZL0,
AXISNIFTY,EQ,1256.84,1258.76,1255.19,1255.19,1255.19,1249.37,19,23893.31,23-JAN-2020,7,INF846K01ZL0,
AXISNIFTY,EQ,1253.37,1265.91,1253.36,1257.87,1257.87,1255.19,114,143950.8,24-JAN-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,1262.05,1263.65,1257.83,1257.83,1257.83,1257.87,59,74465.03,27-JAN-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1256.23,1256.23,1242.87,1249.72,1249.27,1257.83,54,67572.54,28-JAN-2020,19,INF846K01ZL0,
AXISNIFTY,EQ,1255.01,1258.52,1244.93,1244.93,1244.93,1249.72,381,475545.97,29-JAN-2020,15,INF846K01ZL0,
AXISNIFTY,EQ,1244.93,1251.43,1240,1245.6,1245.6,1244.93,124,154631.21,30-JAN-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1241.78,1248.04,1228.39,1232.3,1228.39,1245.6,165,203737.98,31-JAN-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,1208.02,1215.26,1208.02,1210.68,1210.68,1208.02,145,175466.4,03-FEB-2020,18,INF846K01ZL0,
AXISNIFTY,EQ,1221.54,1238.43,1221.54,1238.43,1238.43,1210.68,88,108664.48,04-FEB-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1245.24,1246.74,1235.48,1241.66,1241.66,1238.43,129,159629.2,05-FEB-2020,11,INF846K01ZL0,
AXISNIFTY,EQ,1255.99,1255.99,1254,1254,1254,1241.66,24,30120.06,06-FEB-2020,8,INF846K01ZL0,
AXISNIFTY,EQ,1248.71,1248.71,1242.76,1242.76,1242.76,1254,50,62221.37,07-FEB-2020,11,INF846K01ZL0,
AXISNIFTY,EQ,1242,1243.14,1242,1243.14,1243.14,1242.76,54,67117.74,10-FEB-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1256.52,1256.52,1246.51,1248.1,1248.1,1243.14,164,204839.77,11-FEB-2020,15,INF846K01ZL0,
AXISNIFTY,EQ,1262.59,1264.55,1253.03,1253.03,1253.03,1248.1,169,211900.04,12-FEB-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1261.52,1261.52,1247.02,1260.7,1260.7,1253.03,63,79034.85,13-FEB-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,1262.87,1262.87,1246,1249.84,1253.69,1260.7,190,238077.28,14-FEB-2020,15,INF846K01ZL0,
AXISNIFTY,EQ,1252.94,1252.95,1238.54,1246.98,1246.98,1249.84,187,232785.09,17-FEB-2020,17,INF846K01ZL0,
AXISNIFTY,EQ,1242.11,1242.62,1228.55,1236.38,1236.38,1246.98,118,145762.38,18-FEB-2020,26,INF846K01ZL0,
AXISNIFTY,EQ,1265,1265,1243.2,1245.79,1245.79,1236.38,18,22476.78,19-FEB-2020,7,INF846K01ZL0,
AXISNIFTY,EQ,1200.1,1264.99,1200.1,1250.75,1250.76,1245.79,19,23412.76,20-FEB-2020,8,INF846K01ZL0,
AXISNIFTY,EQ,1240,1240.1,1223.84,1224.85,1224.9,1250.75,217,266664.38,24-FEB-2020,32,INF846K01ZL0,
AXISNIFTY,EQ,1226.15,1227.28,1220,1220.85,1222,1224.85,140,171486.57,25-FEB-2020,24,INF846K01ZL0,
AXISNIFTY,EQ,1212.43,1217.57,1206,1209.17,1209.72,1220.85,180,218654.07,26-FEB-2020,23,INF846K01ZL0,
AXISNIFTY,EQ,1200.1,1203.36,1187.77,1201.7,1201.7,1209.17,325,389458.2,27-FEB-2020,28,INF846K01ZL0,
AXISNIFTY,EQ,1201,1323.42,1161.99,1256,1270,1201.7,1323,1580121.93,28-FEB-2020,141,INF846K01ZL0,
AXISNIFTY,EQ,1226,1260,1140,1154.59,1144.21,1256,528,620984.83,02-MAR-2020,77,INF846K01ZL0,
AXISNIFTY,EQ,1169,1174.3,1156.34,1174.3,1174.3,1154.59,227,263600.87,03-MAR-2020,24,INF846K01ZL0,
AXISNIFTY,EQ,1174.3,1194.99,1150,1165.74,1166,1174.3,153,177502.78,04-MAR-2020,30,INF846K01ZL0,
AXISNIFTY,EQ,1160.62,1179.3,1160.62,1170,1170,1165.74,118,137943.23,05-MAR-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,1166,1230,1136.63,1182.15,1229.55,1170,880,1050525.2,06-MAR-2020,202,INF846K01ZL0,
AXISNIFTY,EQ,1186,1396.28,1182.15,1327.76,1380,1182.15,2469,3164197.72,09-MAR-2020,266,INF846K01ZL0,
AXISNIFTY,EQ,1320,1361.79,1200,1320.16,1320.15,1327.76,1011,1335095.28,11-MAR-2020,130,INF846K01ZL0,
AXISNIFTY,EQ,1200,1295,1160,1280,1280,1320.16,901,1144092.92,12-MAR-2020,107,INF846K01ZL0,
AXISNIFTY,EQ,1275,1296.25,865,1290.01,1296.25,1280,599,707689.41,13-MAR-2020,129,INF846K01ZL0,
AXISNIFTY,EQ,1100,1189,1000,1188,1188,1290.01,580,656725.61,16-MAR-2020,99,INF846K01ZL0,
AXISNIFTY,EQ,1180,1180,1157,1157,1157,1188,71,82377,17-MAR-2020,18,INF846K01ZL0,
AXISNIFTY,EQ,1100,1100,1100,1100,1100,1157,18,19800,18-MAR-2020,8,INF846K01ZL0,
AXISNIFTY,EQ,1058.7,1058.7,948.9,1050,1050,1100,83,84703.9,19-MAR-2020,36,INF846K01ZL0,
AXISNIFTY,EQ,1040,1040,1040,1040,1040,1050,12,12480,20-MAR-2020,4,INF846K01ZL0,
AXISNIFTY,EQ,990,990,821,952,952,1040,105,98833,23-MAR-2020,24,INF846K01ZL0,
AXISNIFTY,EQ,1000,1000,1000,1000,1000,952,53,53000,24-MAR-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,944,944,944,944,944,1000,1,944,25-MAR-2020,1,INF846K01ZL0,
AXISNIFTY,EQ,945,945,945,945,945,944,1,945,26-MAR-2020,1,INF846K01ZL0,
AXISNIFTY,EQ,995,1025,995,1025,1025,945,12,12251,27-MAR-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1046,1067,995,1056,1056,1025,42,43534,30-MAR-2020,17,INF846K01ZL0,
AXISNIFTY,EQ,1056,1056,1056,1056,1056,1056,3,3168,31-MAR-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1008.7,1010,995,1010,1010,1056,12,12062.4,01-APR-2020,6,INF846K01ZL0,
AXISNIFTY,EQ,1000,1001,1000,1001,1001,1010,17,17010,03-APR-2020,7,INF846K01ZL0,
AXISNIFTY,EQ,1005,1007,1000,1007,1007,1001,70,70212,07-APR-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1000.01,1000.01,1000.01,1000.01,1000.01,1007,2,2000.02,08-APR-2020,1,INF846K01ZL0,
AXISNIFTY,EQ,1050,1090,1008.03,1058,1090,1000.01,41,42986.05,09-APR-2020,13,INF846K01ZL0,
AXISNIFTY,EQ,1084,1084,1000.02,1031.29,1002.1,1058,73,76538.77,13-APR-2020,33,INF846K01ZL0,
AXISNIFTY,EQ,1107,1129,995.12,1077.55,1055,1031.29,88,96584.14,15-APR-2020,47,INF846K01ZL0,
AXISNIFTY,EQ,1055,1055,1055,1055,1055,1077.55,6,6330,16-APR-2020,2,INF846K01ZL0,
AXISNIFTY,EQ,1060.1,1106.34,1060,1106.32,1106.33,1055,305,328581.54,17-APR-2020,89,INF846K01ZL0,
AXISNIFTY,EQ,1052.08,1102,1052.08,1102,1102,1106.32,82,88724.21,20-APR-2020,16,INF846K01ZL0,
AXISNIFTY,EQ,1102,1102,1102,1102,1102,1102,1,1102,21-APR-2020,1,INF846K01ZL0,
AXISNIFTY,EQ,1102,1102,980,1080.1,1098,1102,103,108763.29,23-APR-2020,49,INF846K01ZL0,
AXISNIFTY,EQ,1038.7,1130,1038.7,1130,1130,1080.1,43,47837.75,24-APR-2020,18,INF846K01ZL0,
AXISNIFTY,EQ,1130,1130,1100,1100,1100,1130,9,10090,27-APR-2020,5,INF846K01ZL0,
AXISNIFTY,EQ,1100,1134.49,982.19,1134.49,1134.49,1100,29,31300.83,28-APR-2020,16,INF846K01ZL0,
AXISNIFTY,EQ,1134.49,1134.49,1100,1134.48,1134.48,1134.49,39,44140.08,29-APR-2020,13,INF846K01ZL0,
AXISNIFTY,EQ,1140,1152,1001.01,1149,1149,1134.48,117,132163.99,30-APR-2020,38,INF846K01ZL0,
AXISNIFTY,EQ,1025.1,1148,1025.1,1120,1120,1149,175,199058.47,04-MAY-2020,29,INF846K01ZL0,
AXISNIFTY,EQ,1120,1120,1120,1120,1120,1120,6,6720,05-MAY-2020,5,INF846K01ZL0,
AXISNIFTY,EQ,1100,1110,1100,1110,1110,1120,12,13310,06-MAY-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1100,1100,1100,1100,1100,1110,29,31900,07-MAY-2020,6,INF846K01ZL0,
AXISNIFTY,EQ,1100,1148,1100,1100,1100,1100,12,13680,08-MAY-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1120,1120,1120,1120,1120,1100,6,6720,11-MAY-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1120,1131,1103,1131,1131,1120,24,26871,12-MAY-2020,11,INF846K01ZL0,
AXISNIFTY,EQ,1132,1132,1132,1132,1132,1131,76,86032,13-MAY-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1130,1131,1103,1131,1131,1132,7,7888,15-MAY-2020,4,INF846K01ZL0,
AXISNIFTY,EQ,1103,1125,1103,1103,1103,1131,89,99272,18-MAY-2020,14,INF846K01ZL0,
AXISNIFTY,EQ,1100,1100,1100,1100,1100,1103,45,49500,19-MAY-2020,4,INF846K01ZL0,
AXISNIFTY,EQ,1100,1100,1100,1100,1100,1100,11,12100,22-MAY-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1120,1128,1050.1,1128,1128,1100,41,45367.9,26-MAY-2020,9,INF846K01ZL0,
AXISNIFTY,EQ,1052.3,1120.2,1052.28,1099.45,1099,1128,126,135850.02,27-MAY-2020,19,INF846K01ZL0,
AXISNIFTY,EQ,1117.99,1117.99,1051,1051,1051,1099.45,9,9994.92,28-MAY-2020,3,INF846K01ZL0,
AXISNIFTY,EQ,1129,1154,1054.13,1077.7,1071.1,1051,132,146850.99,29-MAY-2020,30,INF846K01ZL0,
AXISNIFTY,EQ,1077,1174,1011.7,1044.99,1030.92,1077.7,2140,2251051.03,01-JUN-2020,108,INF846K01ZL0,
AXISNIFTY,EQ,1108,1108,1038.05,1043.34,1038.05,1044.99,383,403208.29,02-JUN-2020,127,INF846K01ZL0,
AXISNIFTY,EQ,1043,1087.98,1004,1033.01,1067,1043.34,422,438255.64,03-JUN-2020,128,INF846K01ZL0,
AXISNIFTY,EQ,1033.01,1066,1006.1,1016.64,1011.45,1033.01,459,474510.85,04-JUN-2020,48,INF846K01ZL0,
AXISNIFTY,EQ,1048.8,1048.8,1011.03,1039.68,1022,1016.64,344,355639.98,05-JUN-2020,67,INF846K01ZL0,
AXISNIFTY,EQ,1074.8,1074.8,1022.01,1029.82,1033.41,1039.68,372,387467.17,08-JUN-2020,64,INF846K01ZL0,
AXISNIFTY,EQ,1006.1,1051.99,1006.1,1028.68,1033.52,1029.82,114,118525.31,09-JUN-2020,32,INF846K01ZL0,
AXISNIFTY,EQ,1021.06,1048.89,1021.06,1038.74,1045.99,1028.68,71,74008.1,10-JUN-2020,22,INF846K01ZL0,
AXISNIFTY,EQ,1064.63,1064.63,1011.1,1017.47,1016.18,1038.74,139,143125.79,11-JUN-2020,30,INF846K01ZL0,
AXISNIFTY,EQ,1000.1,1040.99,1000.1,1034.89,1034.89,1017.47,169,174149.08,12-JUN-2020,30,INF846K01ZL0,
AXISNIFTY,EQ,1060.95,1074.95,1019,1067.59,1067.59,1034.89,315,330527.83,15-JUN-2020,73,INF846K01ZL0,
AXISNIFTY,EQ,1028.78,1071.59,1012,1029.37,1039.99,1067.59,300,310323.78,16-JUN-2020,68,INF846K01ZL0,
AXISNIFTY,EQ,1029.99,1057.98,1013.6,1042.99,1045.99,1029.37,149,154292.9,17-JUN-2020,29,INF846K01ZL0,
AXISNIFTY,EQ,1039.99,1039.99,1020.03,1021.75,1038.99,1042.99,63,65000.09,18-JUN-2020,16,INF846K01ZL0,
AXISNIFTY,EQ,1030.99,1045.01,978.7,1032,1033.51,1021.75,340,346921.04,19-JUN-2020,63,INF846K01ZL0,
AXISNIFTY,EQ,1032,1055.01,1025.31,1054.99,1055,1032,86,89972.05,22-JUN-2020,30,INF846K01ZL0,
AXISNIFTY,EQ,1055,1100,1045.71,1056.16,1050,1054.99,274,291632.91,23-JUN-2020,41,INF846K01ZL0,
AXISNIFTY,EQ,1089,1089,1051.16,1060,1060,1056.16,83,88308.05,24-JUN-2020,27,INF846K01ZL0,
AXISNIFTY,EQ,1080,1298.34,1035,1182.91,1181,1060,1014,1156702.16,25-JUN-2020,120,INF846K01ZL0,
AXISNIFTY,EQ,1175,1277,1101.34,1228.58,1151.1,1182.91,583,690456.2,26-JUN-2020,79,INF846K01ZL0,
AXISNIFTY,EQ,1141.5,1255.82,1102.5,1171.19,1126.7,1228.58,761,882606.99,29-JUN-2020,123,INF846K01ZL0,
AXISNIFTY,EQ,1160.01,1168.26,1160,1163,1163,1171.19,77,89596.07,30-JUN-2020,24,INF846K01ZL0,
AXISNIFTY,EQ,1125.11,1163,1125.11,1162.99,1162.99,1163,38,44080.07,01-JUL-2020,10,INF846K01ZL0,
AXISNIFTY,EQ,1199,1199,1117.01,1125.95,1120,1162.99,623,709003.7,02-JUL-2020,117,INF846K01ZL0,
AXISNIFTY,EQ,1155,1209,1113.9,1128.11,1118.6,1125.95,520,595531.31,03-JUL-2020,125,INF846K01ZL0,
AXISNIFTY,EQ,1128.12,1198,1118.21,1171,1171.73,1128.11,287,336038.47,06-JUL-2020,74,INF846K01ZL0,
AXISNIFTY,EQ,1135.13,1180.89,1135.13,1158.27,1161,1171,137,158101.91,07-JUL-2020,60,INF846K01ZL0,
AXISNIFTY,EQ,1166,1167,1135,1139.31,1135,1158.27,98,112427.9,08-JUL-2020,24,INF846K01ZL0,
AXISNIFTY,EQ,1155,1155,1135.4,1146.48,1136,1139.31,49,56316.9,09-JUL-2020,18,INF846K01ZL0,
AXISNIFTY,EQ,1154,1154,988.9,1084.31,1095.01,1146.48,4279,4551505.05,10-JUL-2020,506,INF846K01ZL0,
AXISNIFTY,EQ,1119,1119,1084.32,1103.01,1103.25,1084.31,209,230113.03,13-JUL-2020,47,INF846K01ZL0,
AXISNIFTY,EQ,1115.01,1115.01,1082.55,1102.25,1103.95,1103.01,251,274506.01,14-JUL-2020,48,INF846K01ZL0,
AXISNIFTY,EQ,1102.26,1114.38,1085.1,1098.66,1097,1102.25,122,134425.52,15-JUL-2020,32,INF846K01ZL0,
AXISNIFTY,EQ,1114.98,1114.98,1084.1,1084.8,1084.1,1098.66,113,123213.28,16-JUL-2020,28,INF846K01ZL0,
AXISNIFTY,EQ,1109.87,1109.87,1083.04,1098.17,1095,1084.8,274,300192.93,17-JUL-2020,27,INF846K01ZL0,
AXISNIFTY,EQ,1098,1117,1095.31,1116.84,1116.99,1098.17,412,456553.91,20-JUL-2020,80,INF846K01ZL0,
AXISNIFTY,EQ,1120,1155,1109.01,1136.5,1133,1116.84,654,742715.68,21-JUL-2020,99,INF846K01ZL0,
AXISNIFTY,EQ,1136.2,1144.6,1123.1,1139.8,1139.8,1136.5,152,171828.66,22-JUL-2020,26,INF846K01ZL0,
AXISNIFTY,EQ,132.8,136.8,125.35,136.8,136.8,1139.8,4195,570344.57,23-JUL-2020,107,INF846K01ZL0,
AXISNIFTY,EQ,120,139.27,115.36,118.73,116.25,136.8,259106,33135756.86,27-JUL-2020,6788,INF846K01W98,
AXISNIFTY,EQ,126.5,126.5,111.13,116.92,116.95,118.73,71449,8385568.21,28-JUL-2020,1754,INF846K01W98,
AXISNIFTY,EQ,116.92,118.94,113.51,115.69,115.95,116.92,17010,1976438.55,29-JUL-2020,756,INF846K01W98,
AXISNIFTY,EQ,119,119,113.15,113.93,113.15,115.69,23635,2718005.19,30-JUL-2020,613,INF846K01W98,
AXISNIFTY,EQ,113.93,115.02,111.92,114.27,114.89,113.93,19982,2262614.45,31-JUL-2020,648,INF846K01W98,
AXISNIFTY,EQ,110.11,119.9,110.11,112.84,113.27,114.27,9404,1061891.62,03-AUG-2020,432,INF846K01W98,
AXISNIFTY,EQ,112.84,114,111.8,113.47,113.9,112.84,14241,1606322.67,04-AUG-2020,335,INF846K01W98,
AXISNIFTY,EQ,113.93,115.49,113.93,114.12,114,113.47,7533,862641.82,05-AUG-2020,269,INF846K01W98,
AXISNIFTY,EQ,113.81,115.85,113.77,115.39,115.75,114.12,10145,1161825.53,06-AUG-2020,323,INF846K01W98,
AXISNIFTY,EQ,114.82,115.95,114.77,115.78,115.95,115.39,8641,997251.46,07-AUG-2020,229,INF846K01W98,
AXISNIFTY,EQ,111.55,116.86,111.55,116.02,115.94,115.78,5046,587004.08,10-AUG-2020,173,INF846K01W98,
AXISNIFTY,EQ,116.56,116.99,116.21,116.54,116.6,116.02,14892,1734333.37,11-AUG-2020,193,INF846K01W98,
AXISNIFTY,EQ,116.24,116.75,115.42,116.17,116.15,116.54,11739,1362146.03,12-AUG-2020,148,INF846K01W98,
AXISNIFTY,EQ,116.32,117.29,116,116.23,116.69,116.17,12515,1458927.59,13-AUG-2020,200,INF846K01W98,
AXISNIFTY,EQ,116.35,117,115.25,115.57,115.5,116.23,8955,1042906.87,14-AUG-2020,164,INF846K01W98,
AXISNIFTY,EQ,115.85,116.85,115.15,115.55,115.8,115.57,4711,545129.76,17-AUG-2020,135,INF846K01W98,
AXISNIFTY,EQ,115.65,117.4,115.65,117.02,117.35,115.55,8714,1014465.14,18-AUG-2020,148,INF846K01W98,
AXISNIFTY,EQ,114.13,118.38,114.13,117.23,117.31,117.02,12412,1457681.39,19-AUG-2020,182,INF846K01W98,
AXISNIFTY,EQ,117,117.1,116.12,116.87,116.84,117.23,4756,554737.13,20-AUG-2020,130,INF846K01W98,
AXISNIFTY,EQ,117,117.6,116.87,116.94,117.29,116.87,2760,323239.58,21-AUG-2020,228,INF846K01W98,
AXISNIFTY,EQ,117.33,118.25,117.33,117.68,117.5,116.94,8565,1009078.96,24-AUG-2020,181,INF846K01W98,
AXISNIFTY,EQ,113.5,118.4,113.5,117.47,117.5,117.68,5321,625094.44,25-AUG-2020,109,INF846K01W98,
AXISNIFTY,EQ,117.47,118.9,117.47,118.53,118.53,117.47,8240,972210.04,26-AUG-2020,135,INF846K01W98,
AXISNIFTY,EQ,135,140,118.5,119.11,119.75,118.53,12969,1550465.23,27-AUG-2020,229,INF846K01W98,
AXISNIFTY,EQ,119.11,120.65,119.11,119.81,119.8,119.11,8385,1005178.87,28-AUG-2020,154,INF846K01W98,
AXISNIFTY,EQ,119.85,121.73,115.9,117.58,116.31,119.81,11057,1319235.27,31-AUG-2020,204,INF846K01W98,
AXISNIFTY,EQ,117.07,119,116.84,118.22,118.81,117.58,6029,708695.68,01-SEP-2020,84,INF846K01W98,
AXISNIFTY,EQ,118.25,118.8,117.45,118.42,118.42,118.22,1850,218444.8,02-SEP-2020,52,INF846K01W98,
AXISNIFTY,EQ,118.62,119.1,118.15,118.8,118.97,118.42,5564,660131.35,03-SEP-2020,79,INF846K01W98,
AXISNIFTY,EQ,117.32,118.15,116.52,117.12,117.35,118.8,3788,444763.77,04-SEP-2020,109,INF846K01W98,
AXISNIFTY,EQ,117.12,117.55,115.8,116.89,117.06,117.12,2547,297353.22,07-SEP-2020,103,INF846K01W98,
AXISNIFTY,EQ,116.66,118.1,116.24,116.25,116.24,116.89,6226,727194.4,08-SEP-2020,79,INF846K01W98,
AXISNIFTY,EQ,116.2,116.38,115.23,116.02,116.3,116.25,3023,349787.83,09-SEP-2020,75,INF846K01W98,
AXISNIFTY,EQ,117.19,118.4,115,117.98,117.67,116.02,3785,443521.52,10-SEP-2020,111,INF846K01W98,
AXISNIFTY,EQ,117.55,118.52,117.39,117.7,117.68,117.98,4867,572070.34,11-SEP-2020,63,INF846K01W98,
AXISNIFTY,EQ,118.9,119.38,117.35,117.58,117.35,117.7,3452,408297.06,14-SEP-2020,121,INF846K01W98,
AXISNIFTY,EQ,118.1,118.98,117.86,118.52,118.52,117.58,3404,402351.06,15-SEP-2020,72,INF846K01W98,
AXISNIFTY,EQ,119.34,119.4,118.5,119.28,119.18,118.52,4656,554062.44,16-SEP-2020,98,INF846K01W98,
AXISNIFTY,EQ,119.4,119.4,118.47,118.58,118.5,119.28,997,118365.19,17-SEP-2020,56,INF846K01W98,
AXISNIFTY,EQ,118.58,119.58,118.1,118.43,118.96,118.58,1504,178529.94,18-SEP-2020,65,INF846K01W98,
AXISNIFTY,EQ,118.94,118.98,115.4,115.93,115.4,118.43,4149,485502.17,21-SEP-2020,102,INF846K01W98,
AXISNIFTY,EQ,128.9,128.9,114.21,115,115,115.93,5707,656896.61,22-SEP-2020,78,INF846K01W98,
AXISNIFTY,EQ,116.33,116.33,114,114.67,114.64,115,2000,229731.44,23-SEP-2020,44,INF846K01W98,
AXISNIFTY,EQ,114,114,111.47,112.32,112.41,114.67,9076,1025305.18,24-SEP-2020,116,INF846K01W98,
AXISNIFTY,EQ,112.03,114.85,112.01,114.43,114,112.32,4858,553560.05,25-SEP-2020,66,INF846K01W98,
AXISNIFTY,EQ,124.8,124.8,115,116.17,116.16,114.43,3948,457640.7,28-SEP-2020,70,INF846K01W98,
AXISNIFTY,EQ,117.94,117.94,116.1,116.56,117.3,116.17,1579,184569.53,29-SEP-2020,67,INF846K01W98,
AXISNIFTY,EQ,117.38,117.38,115.68,116.5,116.98,116.56,1551,180644.3,30-SEP-2020,73,INF846K01W98,
AXISNIFTY,EQ,113,118.5,113,117.93,117.98,116.5,7541,885532.16,01-OCT-2020,86,INF846K01W98,
AXISNIFTY,EQ,118.1,119.41,118.1,119.18,119.17,117.93,3390,402838.45,05-OCT-2020,133,INF846K01W98,
AXISNIFTY,EQ,119.18,120.1,118.95,119.92,120,119.18,4145,495811.26,06-OCT-2020,178,INF846K01W98,
AXISNIFTY,EQ,125,125,119.28,120.5,120.7,119.92,3207,385768.51,07-OCT-2020,119,INF846K01W98,
AXISNIFTY,EQ,130,130,120.89,121.99,121.2,120.5,5294,643713.03,08-OCT-2020,127,INF846K01W98,
AXISNIFTY,EQ,121.5,122.98,121.1,122.7,122.9,121.99,9043,1104002.25,09-OCT-2020,151,INF846K01W98,
AXISNIFTY,EQ,123,123.46,122.19,122.65,122.2,122.7,6806,836220.09,12-OCT-2020,123,INF846K01W98,
AXISNIFTY,EQ,121.8,123.24,121.8,122.89,122.22,122.65,4613,565785.9,13-OCT-2020,133,INF846K01W98,
AXISNIFTY,EQ,121.84,123.99,121.24,123.31,123.87,122.89,7397,903617.5,14-OCT-2020,116,INF846K01W98,
AXISNIFTY,EQ,123.57,124,119.97,120.46,120.72,123.31,5148,629390.48,15-OCT-2020,130,INF846K01W98,
AXISNIFTY,EQ,121.41,121.78,120.2,121.25,120.83,120.46,2141,259486.14,16-OCT-2020,103,INF846K01W98,
AXISNIFTY,EQ,121.58,122.89,121.57,122.13,122.44,121.25,3342,408893.68,19-OCT-2020,121,INF846K01W98,
AXISNIFTY,EQ,122.7,123.45,121.94,122.75,122.95,122.13,11019,1357676.8,20-OCT-2020,147,INF846K01W98,
AXISNIFTY,EQ,122.85,124,121.4,122.93,122.61,122.75,3875,476506.05,21-OCT-2020,125,INF846K01W98,
AXISNIFTY,EQ,123.2,123.2,122.1,122.6,122.23,122.93,2151,263766.25,22-OCT-2020,80,INF846K01W98,
AXISNIFTY,EQ,122.6,123.6,122.44,122.67,122.51,122.6,7064,867030.56,23-OCT-2020,107,INF846K01W98,
AXISNIFTY,EQ,123.19,123.19,121.01,122.32,122.29,122.67,2849,348527.43,26-OCT-2020,130,INF846K01W98,
AXISNIFTY,EQ,120.81,123.33,120.81,122.93,122.41,122.32,3113,381196.08,27-OCT-2020,154,INF846K01W98,
AXISNIFTY,EQ,118.83,123.5,118.83,121.69,121.7,122.93,3625,442235.91,28-OCT-2020,116,INF846K01W98,
AXISNIFTY,EQ,120.82,121.93,120.13,121.23,121.24,121.69,2144,259480.91,29-OCT-2020,67,INF846K01W98,
AXISNIFTY,EQ,121.24,121.79,119.32,120.93,120.91,121.23,2933,354105.7,30-OCT-2020,109,INF846K01W98,
AXISNIFTY,EQ,120.14,121,119.49,120.52,120.7,120.93,3350,403003.72,02-NOV-2020,125,INF846K01W98,
AXISNIFTY,EQ,122,122.55,121.13,122.32,122.53,120.52,2527,308161.81,03-NOV-2020,146,INF846K01W98,
AXISNIFTY,EQ,122.01,123.5,121.89,123.27,123.5,122.32,2698,331489.97,04-NOV-2020,117,INF846K01W98,
AXISNIFTY,EQ,124,125,123.9,124.91,125,123.27,5231,650732.09,05-NOV-2020,132,INF846K01W98,
AXISNIFTY,EQ,126.09,127,123.1,126.8,127,124.91,5570,702973.72,06-NOV-2020,150,INF846K01W98,
AXISNIFTY,EQ,127.4,129,127.01,128.65,128.02,126.8,6628,849062.07,09-NOV-2020,283,INF846K01W98,
AXISNIFTY,EQ,129.73,130.95,127.94,130.41,130.95,128.65,7678,996320.45,10-NOV-2020,215,INF846K01W98,
