INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,GLENMARK,24-Jun-2021,595,CE,0,0,0,9.85,12.25,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,595,PE,0,0,0,155.35,140.15,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,600,CE,0,0,0,9.30,11.60,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,600,PE,0,0,0,159.75,144.40,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,605,CE,0,0,0,8.75,10.95,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,605,PE,0,0,0,164.20,148.75,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,610,CE,0,0,0,8.25,10.35,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,610,PE,0,0,0,168.65,153.10,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,615,CE,0,0,0,7.80,9.75,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,615,PE,0,0,0,173.15,157.45,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,620,CE,0,0,0,7.35,9.20,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,620,PE,0,0,0,177.65,161.85,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,625,CE,0,0,0,6.95,8.70,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,625,PE,0,0,0,182.15,166.30,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,630,CE,0,0,0,6.55,8.20,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,630,PE,0,0,0,186.75,170.75,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,635,CE,0,0,0,6.15,7.75,0,0,0,0,30-Mar-2021
OPTSTK,GLENMARK,24-Jun-2021,635,PE,0,0,0,191.30,175.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,16,CE,0,0,0,9,8.45,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,16,PE,0.05,0.05,0.05,0.05,0.05,4,14.44,427500,67500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,17,CE,0,0,0,8.10,7.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,17,PE,0,0,0,0.05,0.05,0,0,22500,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,18,CE,0,0,0,7.20,6.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,18,PE,0,0,0,0.30,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,19,CE,0,0,0,6.35,5.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,19,PE,0,0,0,0.45,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,20,CE,0,0,0,5.55,4.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,20,PE,0.15,0.20,0.10,0.15,0.15,42,190.36,855000,472500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,21,CE,0,0,0,4.85,3.75,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,21,PE,0.20,0.20,0.15,0.20,0.20,34,162.05,652500,157500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,22,CE,0,0,0,4.15,2.95,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,22,PE,0.30,0.40,0.25,0.35,0.35,151,757.82,1777500,427500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,23,CE,3.10,3.10,3.10,3.10,2.25,1,5.87,67500,22500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,23,PE,0.50,0.75,0.50,0.65,0.65,59,313.12,2047500,112500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,24,CE,1.60,1.70,1.45,1.55,1.55,64,367.95,1102500,-67500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,24,PE,0.95,1.10,0.90,1.05,1.05,58,326.22,2475000,45000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,25,CE,1.20,1.25,1.05,1.15,1.15,108,635.01,6772500,360000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,25,PE,1.40,1.65,1.40,1.60,1.60,40,239,1935000,-270000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,26,CE,0.80,0.90,0.75,0.80,0.80,69,416.23,2340000,202500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,26,PE,1.90,2.30,1.90,2.30,2.35,8,50.79,720000,22500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,27,CE,0.60,0.65,0.55,0.55,0.55,78,483.98,2880000,202500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,27,PE,0,0,0,2.95,3.10,0,0,45000,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,28,CE,0.40,0.50,0.40,0.40,0.40,93,594.51,2340000,45000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,28,PE,0,0,0,1.75,3.90,0,0,45000,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,29,CE,0.30,0.35,0.30,0.30,0.30,68,448.45,2317500,337500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,29,PE,0,0,0,5.20,4.75,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,30,CE,0.25,0.25,0.20,0.20,0.20,123,836.50,5197500,967500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,30,PE,0,0,0,5.95,5.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,31,CE,0.15,0.20,0.15,0.20,0.20,28,196.36,1035000,67500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,31,PE,0,0,0,6.80,6.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,32,CE,0.10,0.15,0.10,0.15,0.05,13,94.02,562500,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,32,PE,0,0,0,7.60,7.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,33,CE,0.10,0.10,0.10,0.10,0.10,9,67.02,180000,90000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,33,PE,0,0,0,8.50,8.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,34,CE,0.10,0.10,0.10,0.10,0.05,6,46.03,540000,112500,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,34,PE,0,0,0,9.35,9.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,35,CE,0.10,0.10,0.10,0.10,0.05,9,71.07,472500,180000,30-Mar-2021
OPTSTK,GMRINFRA,29-Apr-2021,35,PE,0,0,0,10.30,10.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,16,CE,0,0,0,11.05,8.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,16,PE,0,0,0,0.05,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,17,CE,0,0,0,10.10,7.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,17,PE,0,0,0,0.20,0.10,0,0,22500,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,18,CE,0,0,0,9.15,6.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,18,PE,0,0,0,0.85,0.15,0,0,22500,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,19,CE,0,0,0,8.25,5.75,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,19,PE,0,0,0,0.25,0.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,20,CE,0,0,0,7.40,4.90,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,20,PE,0,0,0,0.35,0.40,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,21,CE,0,0,0,6.55,4.10,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,21,PE,0,0,0,0.50,0.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,22,CE,0,0,0,5.80,3.40,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,22,PE,0,0,0,0.95,0.90,0,0,45000,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,23,CE,0,0,0,5.05,2.80,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,23,PE,0,0,0,1.20,1.25,0,0,22500,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,24,CE,0,0,0,4.40,2.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,24,PE,0,0,0,1.55,1.70,0,0,45000,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,25,CE,1.90,1.90,1.90,1.90,1.80,3,18.15,22500,-45000,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,25,PE,1.65,1.90,1.60,1.90,2.25,9,53.94,22500,-180000,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,26,CE,0,0,0,3.25,1.40,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,26,PE,0,0,0,2.50,2.85,0,0,22500,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,27,CE,0,0,0,2.80,1.10,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,27,PE,0,0,0,2.70,3.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,28,CE,0,0,0,0.80,0.85,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,28,PE,0,0,0,3.25,4.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,29,CE,0,0,0,2,0.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,29,PE,0,0,0,3.90,5.05,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,30,CE,0,0,0,1.70,0.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,30,PE,0,0,0,4.55,5.90,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,31,CE,0,0,0,1.40,0.35,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,31,PE,0,0,0,5.25,6.80,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,32,CE,0,0,0,1.15,0.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,32,PE,0,0,0,6.05,7.70,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,33,CE,0,0,0,1,0.20,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,33,PE,0,0,0,6.80,8.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,34,CE,0,0,0,0.80,0.15,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,34,PE,0,0,0,7.65,9.55,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,35,CE,0,0,0,0.65,0.10,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,27-May-2021,35,PE,0,0,0,8.50,10.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,16,CE,0,0,0,8.20,8.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,16,PE,0,0,0,0.15,0.10,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,17,CE,0,0,0,7.30,7.70,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,17,PE,0,0,0,0.20,0.15,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,18,CE,0,0,0,6.40,6.85,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,18,PE,0,0,0,0.35,0.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,19,CE,0,0,0,5.60,6,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,19,PE,0,0,0,0.50,0.40,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,20,CE,0,0,0,4.85,5.20,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,20,PE,0,0,0,0.75,0.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,21,CE,0,0,0,4.15,4.45,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,21,PE,0,0,0,1.05,0.90,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,22,CE,0,0,0,3.55,3.80,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,22,PE,0,0,0,1.45,1.20,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,23,CE,0,0,0,3,3.20,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,23,PE,0,0,0,1.85,1.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,24,CE,0,0,0,2.50,2.70,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,24,PE,0,0,0,2.35,2.10,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,25,CE,0,0,0,2.05,2.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,25,PE,0,0,0,2.95,2.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,26,CE,0,0,0,1.70,1.85,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,26,PE,0,0,0,3.55,3.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,27,CE,0,0,0,1.40,1.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,27,PE,0,0,0,4.25,3.90,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,28,CE,0,0,0,1.15,1.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,28,PE,0,0,0,5,4.60,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,29,CE,0,0,0,0.95,1,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,29,PE,0,0,0,5.75,5.35,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,30,CE,0,0,0,0.75,0.80,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,30,PE,0,0,0,6.60,6.15,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,31,CE,0,0,0,0.60,0.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,31,PE,0,0,0,7.40,7,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,32,CE,0,0,0,0.50,0.50,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,32,PE,0,0,0,8.30,7.85,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,33,CE,0,0,0,0.40,0.40,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,33,PE,0,0,0,9.20,8.75,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,34,CE,0,0,0,0.30,0.35,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,34,PE,0,0,0,10.10,9.65,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,35,CE,0,0,0,0.25,0.25,0,0,0,0,30-Mar-2021
OPTSTK,GMRINFRA,24-Jun-2021,35,PE,0,0,0,11.05,10.55,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,480,CE,0,0,0,302.50,247.95,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,480,PE,0,0,0,0.20,0,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,490,CE,0,0,0,292.65,238,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,490,PE,0,0,0,0.30,0,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,500,CE,0,0,0,282.85,228.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,500,PE,0,0,0,0.40,0,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,510,CE,0,0,0,273.10,218.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,510,PE,0,0,0,0.50,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,520,CE,0,0,0,263.35,208.10,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,520,PE,0,0,0,0.70,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,530,CE,0,0,0,253.65,198.15,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,530,PE,0,0,0,0.90,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,540,CE,0,0,0,244.05,188.20,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,540,PE,0,0,0,1.20,0.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,550,CE,0,0,0,234.45,178.30,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,550,PE,0,0,0,1.50,0.10,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,560,CE,0,0,0,225,168.35,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,560,PE,0,0,0,1.95,0.20,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,570,CE,0,0,0,215.60,158.50,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,570,PE,0,0,0,2.45,0.30,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,580,CE,0,0,0,206.30,148.70,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,580,PE,0,0,0,3.10,0.45,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,590,CE,0,0,0,197.10,138.95,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,590,PE,0,0,0,3.80,0.65,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,600,CE,0,0,0,188.10,129.30,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,600,PE,1.25,1.25,1,1,1,3,18.03,16000,1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,610,CE,0,0,0,179.20,119.80,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,610,PE,0,0,0,2,1.45,0,0,14000,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,620,CE,0,0,0,170.45,110.50,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,620,PE,1.25,1.25,1.25,1.25,2.10,1,6.21,16000,1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,630,CE,0,0,0,161.90,101.35,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,630,PE,0,0,0,2.65,2.95,0,0,7000,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,640,CE,0,0,0,153.50,92.50,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,640,PE,3,3,1.45,2.25,4.05,4,25.68,2000,-1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,650,CE,0,0,0,50,83.90,0,0,4000,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,650,PE,3.65,4,2.10,2.40,5.45,70,456.96,88000,-18000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,660,CE,0,0,0,137.40,75.65,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,660,PE,4.65,4.65,3,3.05,3.05,12,79.63,19000,-3000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,670,CE,0,0,0,51.45,67.80,0,0,1000,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,670,PE,5,5.25,4.10,4.10,9.30,11,74.20,25000,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,680,CE,49.25,59,49.25,56.20,60.40,6,44.07,16000,-3000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,680,PE,8.60,8.70,5.25,5.55,5.55,164,1126.03,90000,1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,690,CE,42.40,50.25,42.40,47.85,53.40,8,58.85,7000,-2000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,690,PE,10,10.35,7.05,7.30,7.30,27,188.41,25000,12000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,700,CE,35.95,43,33.10,39.75,39.75,339,2502.53,346000,-87000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,700,PE,13.70,16.30,9,9.60,9.60,256,1818.75,99000,25000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,710,CE,28.40,36.45,27.40,33.05,33.05,244,1808.64,47000,-16000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,710,PE,17.10,17.55,12.45,13.35,13.35,30,217.23,15000,8000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,720,CE,23.05,30.25,22.45,27.50,27.50,594,4430.97,190000,-71000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,720,PE,18.50,19.50,16.10,16.85,16.85,58,427.90,17000,13000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,730,CE,19.40,25.20,18.45,22.65,22.65,1023,7701.67,208000,131000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,730,PE,23.30,23.45,20.95,22.10,22.10,21,157.97,7000,4000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,740,CE,16,20.40,14.70,18.15,18.15,768,5818.79,132000,-97000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,740,PE,29.20,29.20,27,27.60,27.60,10,76.77,7000,5000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,750,CE,13.40,16.70,12.05,14.65,14.65,519,3966.31,171000,44000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,750,PE,40.40,40.40,33.25,35,35,8,62.94,7000,3000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,760,CE,9.45,15.60,9.45,11.90,11.90,236,1821.18,68000,17000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,760,PE,42.85,42.85,42.85,42.85,49.75,2,16.05,3000,2000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,770,CE,9,10.90,7.85,9.45,9.45,212,1652.41,51000,40000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,770,PE,0,0,0,51.35,56.70,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,780,CE,8.10,8.85,8.10,8.85,12.90,7,55.18,1000,1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,780,PE,0,0,0,56.40,64.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,790,CE,6.90,7,6.90,6.90,10.60,3,23.90,1000,1000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,790,PE,0,0,0,61.75,71.70,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,800,CE,4.80,5.95,4.40,5.10,5.10,209,1682.43,74000,33000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,800,PE,0,0,0,67.35,79.75,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,810,CE,3.75,3.85,3.75,3.80,7.05,3,24.41,0,-3000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,810,PE,0,0,0,73.20,88.10,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,820,CE,3.30,4.10,2.95,3.40,3.40,26,214.12,14000,8000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,820,PE,0,0,0,79.25,96.70,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,830,CE,0,0,0,41.15,4.55,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,830,PE,0,0,0,85.60,105.55,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,840,CE,3.05,3.10,2.25,2.55,2.55,27,227.59,30000,21000,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,840,PE,0,0,0,92.15,114.60,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,850,CE,0,0,0,34.65,2.90,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,850,PE,0,0,0,98.95,123.80,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,860,CE,0,0,0,31.75,2.25,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,860,PE,0,0,0,105.95,133.15,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,870,CE,0,0,0,29.05,1.75,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,870,PE,0,0,0,113.15,142.65,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,880,CE,0,0,0,26.55,1.40,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,880,PE,0,0,0,120.55,152.20,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,890,CE,0,0,0,24.25,1.05,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,890,PE,0,0,0,128.15,161.85,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,900,CE,0,0,0,22.10,0.80,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,900,PE,0,0,0,135.95,171.60,0,0,0,0,30-Mar-2021
OPTSTK,GODREJCP,29-Apr-2021,910,CE,0,0,0,20.10,0.65,0,0,0,0,30-Mar-2021
